race_id,timestamp,speed_px_s
26,1776631887.003,2.613
26,1776631887.203,1.365
26,1776631887.403,1.25
26,1776631887.603,2.434
26,1776631887.803,1.48
26,1776631888.003,2.501
26,1776631888.203,1.901
26,1776631888.403,2.408
26,1776631888.603,2.191
26,1776631888.803,4.883
26,1776631889.003,4.677
26,1776631889.203,4.954
26,1776631889.403,4.899
26,1776631889.603,4.847
26,1776631889.803,4.203
26,1776631890.003,7.429
26,1776631890.203,4.606
26,1776631890.403,4.471
26,1776631890.603,4.606
26,1776631890.803,3.798
26,1776631891.003,4.026
26,1776631891.203,4.404
26,1776631891.403,4.436
26,1776631891.603,3.617
26,1776631891.803,3.861
26,1776631892.003,3.824
26,1776631892.203,3.453
26,1776631892.403,5.591
26,1776631892.603,3.215
26,1776631892.803,3.125
26,1776631893.003,3.407
26,1776631893.203,3.161
26,1776631893.403,3.035
26,1776631893.603,3.632
26,1776631893.803,3.277
26,1776631894.003,4.595
26,1776631894.203,3.007
26,1776631894.403,3.055
26,1776631894.603,3.208
26,1776631894.803,2.828
26,1776631895.003,3.012
26,1776631895.203,2.803
26,1776631895.403,2.894
26,1776631895.603,2.878
26,1776631895.803,3.232
26,1776631896.003,2.278
26,1776631896.203,2.834
26,1776631896.403,3.036
26,1776631896.603,2.449
26,1776631896.803,2.515
26,1776631897.003,2.862
26,1776631897.203,2.969
26,1776631897.403,2.691
26,1776631897.603,3.531
26,1776631897.803,3.04
26,1776631898.003,2.785
26,1776631898.203,2.713
26,1776631898.403,3.111
26,1776631898.603,4.836
26,1776631898.803,3.467
26,1776631899.003,2.765
26,1776631899.203,3.393
26,1776631899.403,3.04
26,1776631899.603,3.156
26,1776631899.803,3.373
26,1776631900.003,4.077
26,1776631900.203,3.435
26,1776631900.403,3.491
26,1776631900.603,3.41
26,1776631900.803,4.141
26,1776631901.003,4.006
26,1776631901.203,3.954
26,1776631901.403,4.069
26,1776631901.603,4.95
26,1776631901.803,3.661
26,1776631902.003,4.115
26,1776631902.203,4.312
26,1776631902.403,4.644
26,1776631902.603,7.161
26,1776631902.803,4.757
26,1776631903.003,1.869
26,1776631903.203,1.242
26,1776631903.403,2.084
26,1776631903.603,2.637
26,1776631903.803,2.466
26,1776631904.003,2.403
26,1776631904.203,1.355
26,1776631904.403,2.964
26,1776631904.603,1.865
26,1776631904.803,5.317
26,1776631905.003,5.124
26,1776631905.203,5.842
26,1776631905.403,5.347
26,1776631905.603,5.143
26,1776631905.803,5.72
26,1776631906.003,5.623
26,1776631906.203,5.628
26,1776631906.403,5.896
26,1776631906.603,6.09
26,1776631906.803,5.992
26,1776631907.003,5.909
26,1776631907.203,6.365
26,1776631907.403,5.245
26,1776631907.603,6.115
26,1776631907.803,6.584
26,1776631908.003,5.641
26,1776631908.203,5.859
26,1776631908.403,6.686
26,1776631908.603,6.003
26,1776631908.803,6.377
26,1776631909.003,6.006
26,1776631909.203,5.661
26,1776631909.403,6.182
26,1776631909.603,5.88
26,1776631909.803,5.467
26,1776631910.003,6.36
26,1776631910.203,5.439
26,1776631910.403,6.026
26,1776631910.603,5.512
26,1776631910.803,5.267
26,1776631911.003,5.344
26,1776631911.203,6.148
26,1776631911.403,5.773
26,1776631911.603,5.427
26,1776631911.803,5.139
26,1776631912.003,5.86
26,1776631912.203,5.181
26,1776631912.403,4.464
26,1776631912.603,5.083
26,1776631912.803,5.064
26,1776631913.003,4.179
26,1776631913.203,4.557
26,1776631913.403,4.135
26,1776631913.603,4.005
26,1776631913.803,4.022
26,1776631914.003,4.112
26,1776631914.203,3.88
26,1776631914.403,4.122
26,1776631914.603,4.19
26,1776631914.803,4.202
26,1776631915.003,3.534
26,1776631915.203,3.635
26,1776631915.403,3.393
26,1776631915.603,3.255
26,1776631915.803,3.084
26,1776631916.003,3.319
26,1776631916.203,3.833
26,1776631916.403,3.364
26,1776631916.603,2.313
26,1776631916.803,2.773
26,1776631917.003,3.042
26,1776631917.203,3.725
26,1776631917.403,3.219
26,1776631917.603,3.019
26,1776631917.803,2.943
26,1776631918.003,3.004
26,1776631918.203,2.703
26,1776631918.403,3.096
26,1776631918.603,3.095
26,1776631918.803,2.503
26,1776631919.003,1.497
26,1776631919.203,0.445
26,1776631919.403,0.961
26,1776631919.603,0.147
26,1776631919.803,0.931
26,1776631920.003,1.027
26,1776631920.203,1.446
26,1776631920.403,1.095
26,1776631920.603,0.185
26,1776631920.803,3.187
26,1776631921.003,2.694
26,1776631921.203,4.744
26,1776631921.403,3.431
26,1776631921.603,3.142
26,1776631921.803,2.189
26,1776631922.003,3.241
26,1776631922.203,3.587
26,1776631922.403,3.19
26,1776631922.603,4.113
26,1776631922.803,4.111
26,1776631923.003,3.313
26,1776631923.203,3.988
26,1776631923.403,3.385
26,1776631923.603,4.088
26,1776631923.803,3.941
26,1776631924.003,4.044
26,1776631924.203,4.095
26,1776631924.403,4.028
26,1776631924.603,4.499
26,1776631924.803,4.763
26,1776631925.003,5.099
26,1776631925.203,4.148
26,1776631925.403,5.305
26,1776631925.603,4.598
26,1776631925.803,5.133
26,1776631926.003,4.799
26,1776631926.203,5.014
26,1776631926.403,5.529
26,1776631926.603,5.151
26,1776631926.803,4.963
26,1776631927.003,5.423
26,1776631927.203,4.986
26,1776631927.403,5.783
26,1776631927.603,5.267
26,1776631927.803,5.133
26,1776631928.003,4.967
26,1776631928.203,6.117
26,1776631928.403,5.819
26,1776631928.603,5.98
26,1776631928.803,5.594
26,1776631929.003,4.98
26,1776631929.203,5.902
26,1776631929.403,5.751
26,1776631929.603,5.171
26,1776631929.803,6.239
26,1776631930.003,5.964
26,1776631930.203,6.52
26,1776631930.403,5.97
26,1776631930.603,5.68
26,1776631930.803,6.029
26,1776631931.003,6.045
26,1776631931.203,6.142
26,1776631931.403,5.93
26,1776631931.603,5.758
26,1776631931.803,6.24
26,1776631932.003,5.951
26,1776631932.203,6.096
26,1776631932.403,6.262
26,1776631932.603,6.192
26,1776631932.803,5.803
26,1776631933.003,5.483
26,1776631933.203,5.889
26,1776631933.403,5.298
26,1776631933.603,7.56
26,1776631933.803,5.213
26,1776631934.003,4.852
26,1776631934.203,5.358
26,1776631934.403,5.46
26,1776631934.603,5.251
26,1776631934.803,4.926
26,1776631935.003,1.815
26,1776631935.203,2.422
26,1776631935.403,2.235
26,1776631935.603,2.123
26,1776631935.803,1.033
26,1776631936.003,1.951
26,1776631936.203,0.954
26,1776631936.403,1.29
26,1776631936.603,1.428
26,1776631936.803,4.14
26,1776631937.003,3.223
26,1776631937.203,4.212
26,1776631937.403,3.64
26,1776631937.603,3.602
26,1776631937.803,3.609
26,1776631938.003,2.737
26,1776631938.203,4.152
26,1776631938.403,3.343
26,1776631938.603,3.84
26,1776631938.803,3.179
26,1776631939.003,3.807
26,1776631939.203,2.996
27,1776631974.482,4.734
27,1776631974.682,4.327
27,1776631974.882,4.21
27,1776631975.082,5.112
27,1776631975.282,4.745
27,1776631975.482,4.682
27,1776631975.682,5.094
27,1776631975.882,4.868
27,1776631976.082,7.56
27,1776631976.282,5.925
27,1776631976.482,5.553
27,1776631976.682,5.204
27,1776631976.882,5.471
27,1776631977.082,5.754
27,1776631977.282,5.4
27,1776631977.482,5.437
27,1776631977.682,5.842
27,1776631977.882,5.434
27,1776631978.082,5.601
27,1776631978.282,5.003
27,1776631978.482,6.163
27,1776631978.682,5.834
27,1776631978.882,5.758
27,1776631979.082,6.238
27,1776631979.282,5.769
27,1776631979.482,5.379
27,1776631979.682,6.275
27,1776631979.882,6.498
27,1776631980.082,6.22
27,1776631980.282,6.052
27,1776631980.482,6.65
27,1776631980.682,5.454
27,1776631980.882,5.066
27,1776631981.082,6.92
27,1776631981.282,5.514
27,1776631981.482,5.144
27,1776631981.682,5.528
27,1776631981.882,5.424
27,1776631982.082,5.556
27,1776631982.282,5.456
27,1776631982.482,5.589
27,1776631982.682,6.133
27,1776631982.882,5.926
27,1776631983.082,5.476
27,1776631983.282,5.353
27,1776631983.482,5.192
27,1776631983.682,4.562
27,1776631983.882,5.045
27,1776631984.082,5.126
27,1776631984.282,5.409
27,1776631984.482,5.276
27,1776631984.682,4.92
27,1776631984.882,4.309
27,1776631985.082,4.754
27,1776631985.282,4.466
27,1776631985.482,4.778
27,1776631985.682,4.203
27,1776631985.882,4.571
27,1776631986.082,4.457
27,1776631986.282,4.011
27,1776631986.482,4.66
27,1776631986.682,4.688
27,1776631986.882,4.42
27,1776631987.082,3.715
27,1776631987.282,3.734
27,1776631987.482,3.706
27,1776631987.682,4.513
27,1776631987.882,3.413
27,1776631988.082,3.506
27,1776631988.282,3.061
27,1776631988.482,2.845
27,1776631988.682,1.156
27,1776631988.882,0.71
27,1776631989.082,0.991
27,1776631989.282,1.505
27,1776631989.482,1.31
27,1776631989.682,1.412
27,1776631989.882,1.795
27,1776631990.082,1.17
27,1776631990.282,1.336
27,1776631990.482,2.996
27,1776631990.682,3.046
27,1776631990.882,2.295
27,1776631991.082,2.233
27,1776631991.282,3.203
27,1776631991.482,2.245
27,1776631991.682,2.525
27,1776631991.882,2.557
27,1776631992.082,2.444
27,1776631992.282,2.914
27,1776631992.482,2.796
27,1776631992.682,2.684
27,1776631992.882,2.877
27,1776631993.082,3.35
27,1776631993.282,3.529
27,1776631993.482,3.002
27,1776631993.682,3.508
27,1776631993.882,3.385
27,1776631994.082,4.023
27,1776631994.282,2.908
27,1776631994.482,3.509
27,1776631994.682,3.335
27,1776631994.882,4.47
27,1776631995.082,3.243
27,1776631995.282,3.108
27,1776631995.482,3.687
27,1776631995.682,4.188
27,1776631995.882,4.271
27,1776631996.082,3.313
27,1776631996.282,4.59
27,1776631996.482,3.706
27,1776631996.682,3.933
27,1776631996.882,4.389
27,1776631997.082,4.542
27,1776631997.282,3.684
27,1776631997.482,3.98
27,1776631997.682,4.78
27,1776631997.882,5.35
27,1776631998.082,4.372
27,1776631998.282,4.579
27,1776631998.482,5.044
27,1776631998.682,5.316
27,1776631998.882,5.442
27,1776631999.082,5.122
27,1776631999.282,5.2
27,1776631999.482,5.498
27,1776631999.682,5.443
27,1776631999.882,5.924
27,1776632000.082,5.523
27,1776632000.282,5.885
27,1776632000.482,5.634
27,1776632000.682,5.836
27,1776632000.882,5.789
27,1776632001.082,5.6
27,1776632001.282,5.459
27,1776632001.482,5.632
27,1776632001.682,5.561
27,1776632001.882,6.956
27,1776632002.082,6.721
27,1776632002.282,6.304
27,1776632002.482,5.815
27,1776632002.682,5.507
27,1776632002.882,5.794
27,1776632003.082,5.897
27,1776632003.282,5.626
27,1776632003.482,5.601
27,1776632003.682,5.803
27,1776632003.882,6.597
27,1776632004.082,6.014
27,1776632004.282,5.437
27,1776632004.482,6.32
27,1776632004.682,1.416
27,1776632004.882,2.409
27,1776632005.082,3.006
27,1776632005.282,2.326
27,1776632005.482,1.898
27,1776632005.682,1.81
27,1776632005.882,1.395
27,1776632006.082,2.214
27,1776632006.282,2.537
27,1776632006.482,5.546
27,1776632006.682,5.257
27,1776632006.882,4.531
27,1776632007.082,5.071
27,1776632007.282,5.143
27,1776632007.482,5.054
27,1776632007.682,5.026
27,1776632007.882,4.661
27,1776632008.082,4.515
27,1776632008.282,4.15
27,1776632008.482,4.039
27,1776632008.682,4.675
27,1776632008.882,4.18
27,1776632009.082,4.402
27,1776632009.282,4.929
27,1776632009.482,4.127
27,1776632009.682,3.969
27,1776632009.882,3.256
27,1776632010.082,3.634
27,1776632010.282,3.458
27,1776632010.482,3.425
27,1776632010.682,3.436
27,1776632010.882,3.069
27,1776632011.082,2.944
27,1776632011.282,3.269
27,1776632011.482,3.219
27,1776632011.682,3.155
27,1776632011.882,2.718
27,1776632012.082,2.791
27,1776632012.282,3.066
27,1776632012.482,3.165
27,1776632012.682,3.102
27,1776632012.882,3.298
27,1776632013.082,2.667
27,1776632013.282,3.209
27,1776632013.482,2.975
27,1776632013.682,2.444
27,1776632013.882,2.612
27,1776632014.082,3.414
27,1776632014.282,2.783
27,1776632014.482,2.587
27,1776632014.682,2.81
27,1776632014.882,2.724
27,1776632015.082,2.586
27,1776632015.282,3.173
27,1776632015.482,2.894
27,1776632015.682,2.79
27,1776632015.882,3.002
27,1776632016.082,3.074
27,1776632016.282,3.107
27,1776632016.482,3.698
27,1776632016.682,3.578
27,1776632016.882,3.295
27,1776632017.082,2.89
27,1776632017.282,3.453
27,1776632017.482,2.999
27,1776632017.682,3.544
27,1776632017.882,3.961
27,1776632018.082,4.068
27,1776632018.282,3.478
27,1776632018.482,4.301
27,1776632018.682,4.289
27,1776632018.882,4.444
27,1776632019.082,4.093
27,1776632019.282,4.217
27,1776632019.482,4.563
27,1776632019.682,3.765
27,1776632019.882,4.759
27,1776632020.082,4.395
27,1776632020.282,5.135
27,1776632020.482,4.852
27,1776632020.682,1.176
27,1776632020.882,1.48
27,1776632021.082,1.915
27,1776632021.282,2.7
27,1776632021.482,2.624
27,1776632021.682,1.73
27,1776632021.882,1.491
27,1776632022.082,1.993
27,1776632022.282,1.182
27,1776632022.482,5.395
27,1776632022.682,5.3
27,1776632022.882,5.882
27,1776632023.082,5.976
27,1776632023.282,6.093
27,1776632023.482,5.721
27,1776632023.682,5.649
27,1776632023.882,7.56
27,1776632024.082,5.721
27,1776632024.282,5.605
27,1776632024.482,6.859
27,1776632024.682,6.062
27,1776632024.882,5.682
27,1776632025.082,6.069
27,1776632025.282,6.277
27,1776632025.482,6.62
27,1776632025.682,6.449
27,1776632025.882,6.055
27,1776632026.082,6.269
27,1776632026.282,5.712
27,1776632026.482,5.69
27,1776632026.682,6.093
27,1776632026.882,6.043
27,1776632027.082,6.044
27,1776632027.282,6.048
27,1776632027.482,6.39
27,1776632027.682,5.969
27,1776632027.882,4.992
27,1776632028.082,5.586
27,1776632028.282,5.867
27,1776632028.482,5.661
27,1776632028.682,5.198
27,1776632028.882,4.52
27,1776632029.082,5.294
27,1776632029.282,5.148
27,1776632029.482,4.704
27,1776632029.682,4.714
27,1776632029.882,5.204
27,1776632030.082,4.591
27,1776632030.282,4.603
27,1776632030.482,4.508
27,1776632030.682,4.335
27,1776632030.882,4.268
27,1776632031.082,4.642
27,1776632031.282,4.74
27,1776632031.482,4.4
27,1776632031.682,4.304
27,1776632031.882,4.364
27,1776632032.082,4.25
27,1776632032.282,3.894
27,1776632032.482,3.258
27,1776632032.682,5.172
27,1776632032.882,3.916
27,1776632033.082,3.689
27,1776632033.282,2.917
27,1776632033.482,3.569
27,1776632033.682,2.617
27,1776632033.882,3.63
27,1776632034.082,3.252
27,1776632034.282,2.933
27,1776632034.482,2.85
27,1776632034.682,2.879
27,1776632034.882,3.501
27,1776632035.082,2.374
27,1776632035.282,2.817
27,1776632035.482,2.52
27,1776632035.682,2.377
27,1776632035.882,3.232
27,1776632036.082,3.113
27,1776632036.282,2.662
27,1776632036.482,2.806
27,1776632036.682,0.979
27,1776632036.882,0.747
27,1776632037.082,0.854
27,1776632037.282,1.317
27,1776632037.482,1.085
27,1776632037.682,1.115
27,1776632037.882,1.344
27,1776632038.082,1.047
27,1776632038.282,1.288
27,1776632038.482,2.768
27,1776632038.682,2.917
27,1776632038.882,4.082
27,1776632039.082,2.809
27,1776632039.282,3.515
27,1776632039.482,3.074
27,1776632039.682,3.107
27,1776632039.882,3.592
27,1776632040.082,3.671
27,1776632040.282,3.729
27,1776632040.482,3.214
27,1776632040.682,4.061
27,1776632040.882,3.85
27,1776632041.082,4.485
27,1776632041.282,3.734
27,1776632041.482,3.319
27,1776632041.682,4.139
27,1776632041.882,3.499
27,1776632042.082,4.54
27,1776632042.282,4.365
27,1776632042.482,4.141
27,1776632042.682,4.784
27,1776632042.882,4.686
27,1776632043.082,4.453
27,1776632043.282,4.594
27,1776632043.482,5.159
27,1776632043.682,4.997
27,1776632043.882,5.765
27,1776632044.082,5.076
27,1776632044.282,5.691
27,1776632044.482,5.477
27,1776632044.682,5.413
27,1776632044.882,5.088
27,1776632045.082,5.452
27,1776632045.282,7.56
27,1776632045.482,6.411
27,1776632045.682,5.802
27,1776632045.882,5.025
27,1776632046.082,5.523
27,1776632046.282,5.558
27,1776632046.482,5.751
27,1776632046.682,6.209
27,1776632046.882,5.666
27,1776632047.082,5.967
27,1776632047.282,6.678
27,1776632047.482,6.41
27,1776632047.682,6.443
27,1776632047.882,5.813
27,1776632048.082,5.615
27,1776632048.282,5.74
27,1776632048.482,5.767
27,1776632048.682,5.681
27,1776632048.882,6.103
27,1776632049.082,5.859
27,1776632049.282,5.996
27,1776632049.482,6.151
27,1776632049.682,5.656
27,1776632049.882,5.138
27,1776632050.082,6.282
27,1776632050.282,6.003
27,1776632050.482,5.738
27,1776632050.682,5.461
27,1776632050.882,5.189
27,1776632051.082,5.648
27,1776632051.282,5.656
27,1776632051.482,5.501
27,1776632051.682,5.213
27,1776632051.882,5.224
27,1776632052.082,5.168
27,1776632052.282,5.083
27,1776632052.482,4.801
27,1776632052.682,2.125
27,1776632052.882,1.633
27,1776632053.082,1.062
27,1776632053.282,2.145
27,1776632053.482,0.711
27,1776632053.682,1.009
27,1776632053.882,2.085
27,1776632054.082,1.295
27,1776632054.282,1.328
27,1776632054.482,4.522
27,1776632054.682,3.715
27,1776632054.882,3.717
27,1776632055.082,3.746
27,1776632055.282,3.767
27,1776632055.482,3.618
27,1776632055.682,3.395
27,1776632055.882,2.911
27,1776632056.082,3.341
27,1776632056.282,4.089
27,1776632056.482,3.836
28,1776632091.826,3.966
28,1776632092.026,4.443
28,1776632092.226,4.548
28,1776632092.426,4.723
28,1776632092.626,4.478
28,1776632092.826,4.956
28,1776632093.026,4.906
28,1776632093.226,5.09
28,1776632093.426,5.42
28,1776632093.626,5.159
28,1776632093.826,4.994
28,1776632094.026,5.174
28,1776632094.226,5.684
28,1776632094.426,7.56
28,1776632094.626,5.193
28,1776632094.826,5.365
28,1776632095.026,5.396
28,1776632095.226,6.137
28,1776632095.426,5.803
28,1776632095.626,5.589
28,1776632095.826,5.162
28,1776632096.026,5.937
28,1776632096.226,5.326
28,1776632096.426,5.602
28,1776632096.626,5.971
28,1776632096.826,6.322
28,1776632097.026,6.169
28,1776632097.226,6.318
28,1776632097.426,5.607
28,1776632097.626,5.859
28,1776632097.826,7.56
28,1776632098.026,5.105
28,1776632098.226,5.945
28,1776632098.426,6.178
28,1776632098.626,5.744
28,1776632098.826,5.775
28,1776632099.026,6.954
28,1776632099.226,6.31
28,1776632099.426,5.731
28,1776632099.626,6.417
28,1776632099.826,4.73
28,1776632100.026,5.729
28,1776632100.226,5.64
28,1776632100.426,5.745
28,1776632100.626,5.945
28,1776632100.826,4.979
28,1776632101.026,5.362
28,1776632101.226,5.39
28,1776632101.426,5.632
28,1776632101.626,4.276
28,1776632101.826,5.869
28,1776632102.026,4.732
28,1776632102.226,4.48
28,1776632102.426,4.536
28,1776632102.626,4.883
28,1776632102.826,4.609
28,1776632103.026,4.913
28,1776632103.226,4.132
28,1776632103.426,4.139
28,1776632103.626,3.892
28,1776632103.826,4.24
28,1776632104.026,3.951
28,1776632104.226,4.104
28,1776632104.426,3.622
28,1776632104.626,3.271
28,1776632104.826,3.697
28,1776632105.026,3.749
28,1776632105.226,3.78
28,1776632105.426,3.69
28,1776632105.626,3.082
28,1776632105.826,2.841
28,1776632106.026,1.497
28,1776632106.226,1.163
28,1776632106.426,1.521
28,1776632106.626,1.208
28,1776632106.826,1.086
28,1776632107.026,0.639
28,1776632107.226,1.382
28,1776632107.426,1.806
28,1776632107.626,1.165
28,1776632107.826,2.597
28,1776632108.026,2.355
28,1776632108.226,2.954
28,1776632108.426,2.902
28,1776632108.626,3.103
28,1776632108.826,2.069
28,1776632109.026,3.676
28,1776632109.226,3.599
28,1776632109.426,2.845
28,1776632109.626,3.172
28,1776632109.826,2.632
28,1776632110.026,2.314
28,1776632110.226,3.118
28,1776632110.426,3.26
28,1776632110.626,3.07
28,1776632110.826,3.286
28,1776632111.026,3.067
28,1776632111.226,2.714
28,1776632111.426,3.313
28,1776632111.626,3.589
28,1776632111.826,3.24
28,1776632112.026,3.13
28,1776632112.226,3.321
28,1776632112.426,4.102
28,1776632112.626,3.585
28,1776632112.826,4.099
28,1776632113.026,3.932
28,1776632113.226,3.711
28,1776632113.426,3.701
28,1776632113.626,3.868
28,1776632113.826,4.617
28,1776632114.026,4.555
28,1776632114.226,4.182
28,1776632114.426,4.979
28,1776632114.626,4.653
28,1776632114.826,4.304
28,1776632115.026,4.981
28,1776632115.226,4.782
28,1776632115.426,4.741
28,1776632115.626,5.206
28,1776632115.826,4.667
28,1776632116.026,5.23
28,1776632116.226,5.215
28,1776632116.426,5.506
28,1776632116.626,5.167
28,1776632116.826,5.176
28,1776632117.026,5.315
28,1776632117.226,4.968
28,1776632117.426,5.996
28,1776632117.626,5.596
28,1776632117.826,5.644
28,1776632118.026,5.587
28,1776632118.226,5.706
28,1776632118.426,5.272
28,1776632118.626,5.837
28,1776632118.826,5.591
28,1776632119.026,6.353
28,1776632119.226,6.233
28,1776632119.426,5.304
28,1776632119.626,6.215
28,1776632119.826,5.649
28,1776632120.026,6.364
28,1776632120.226,6.44
28,1776632120.426,5.723
28,1776632120.626,5.783
28,1776632120.826,5.714
28,1776632121.026,5.342
28,1776632121.226,5.881
28,1776632121.426,5.984
28,1776632121.626,6.299
28,1776632121.826,5.923
28,1776632122.026,2.456
28,1776632122.226,1.96
28,1776632122.426,2.055
28,1776632122.626,2.231
28,1776632122.826,1.965
28,1776632123.026,1.893
28,1776632123.226,2.248
28,1776632123.426,3.006
28,1776632123.626,1.887
28,1776632123.826,5.424
28,1776632124.026,5.069
28,1776632124.226,5.058
28,1776632124.426,5.209
28,1776632124.626,5.166
28,1776632124.826,5.581
28,1776632125.026,4.883
28,1776632125.226,4.478
28,1776632125.426,4.336
28,1776632125.626,4.019
28,1776632125.826,4.406
28,1776632126.026,4.081
28,1776632126.226,4.351
28,1776632126.426,4.352
28,1776632126.626,3.949
28,1776632126.826,3.86
28,1776632127.026,3.86
28,1776632127.226,4.629
28,1776632127.426,4.476
28,1776632127.626,4.127
28,1776632127.826,3.943
28,1776632128.026,3.321
28,1776632128.226,3.553
28,1776632128.426,3.102
28,1776632128.626,3.22
28,1776632128.826,3.382
28,1776632129.026,3.294
28,1776632129.226,3.465
28,1776632129.426,3.412
28,1776632129.626,2.665
28,1776632129.826,2.74
28,1776632130.026,2.539
28,1776632130.226,2.632
28,1776632130.426,2.817
28,1776632130.626,3.081
28,1776632130.826,3.082
28,1776632131.026,2.611
28,1776632131.226,3.463
28,1776632131.426,2.535
28,1776632131.626,2.628
28,1776632131.826,3.239
28,1776632132.026,2.522
28,1776632132.226,3.224
28,1776632132.426,2.415
28,1776632132.626,3.023
28,1776632132.826,2.674
28,1776632133.026,2.762
28,1776632133.226,3.259
28,1776632133.426,3.176
28,1776632133.626,4.48
28,1776632133.826,3.66
28,1776632134.026,3.077
28,1776632134.226,2.946
28,1776632134.426,3.318
28,1776632134.626,3.398
28,1776632134.826,3.894
28,1776632135.026,3.488
28,1776632135.226,3.479
28,1776632135.426,3.888
28,1776632135.626,3.695
28,1776632135.826,3.969
28,1776632136.026,4.021
28,1776632136.226,3.604
28,1776632136.426,4.564
28,1776632136.626,3.937
28,1776632136.826,4.729
28,1776632137.026,3.889
28,1776632137.226,4.585
28,1776632137.426,4.95
28,1776632137.626,5.198
28,1776632137.826,4.444
28,1776632138.026,2.993
28,1776632138.226,2.772
28,1776632138.426,2.757
28,1776632138.626,2.007
28,1776632138.826,2.838
28,1776632139.026,2.751
28,1776632139.226,2.082
28,1776632139.426,2.917
28,1776632139.626,1.28
28,1776632139.826,5.221
28,1776632140.026,7.56
28,1776632140.226,5.685
28,1776632140.426,5.911
28,1776632140.626,6.83
28,1776632140.826,5.958
28,1776632141.026,6.357
28,1776632141.226,5.478
28,1776632141.426,6.244
28,1776632141.626,5.513
28,1776632141.826,5.377
28,1776632142.026,5.835
28,1776632142.226,5.402
28,1776632142.426,5.293
28,1776632142.626,6.153
28,1776632142.826,6.096
28,1776632143.026,5.894
28,1776632143.226,6.38
28,1776632143.426,6.15
28,1776632143.626,5.226
28,1776632143.826,6.083
28,1776632144.026,5.556
28,1776632144.226,5.413
28,1776632144.426,6.13
28,1776632144.626,6.186
28,1776632144.826,5.869
28,1776632145.026,6.113
28,1776632145.226,6.09
28,1776632145.426,5.641
28,1776632145.626,5.411
28,1776632145.826,5.024
28,1776632146.026,5.431
28,1776632146.226,5.41
28,1776632146.426,5.808
28,1776632146.626,5.214
28,1776632146.826,5.019
28,1776632147.026,4.775
28,1776632147.226,5.123
28,1776632147.426,4.944
28,1776632147.626,4.77
28,1776632147.826,4.315
28,1776632148.026,4.491
28,1776632148.226,3.966
28,1776632148.426,4.261
28,1776632148.626,4.265
28,1776632148.826,4.506
28,1776632149.026,3.96
28,1776632149.226,4.215
28,1776632149.426,4.236
28,1776632149.626,3.69
28,1776632149.826,4.282
28,1776632150.026,3.881
28,1776632150.226,3.787
28,1776632150.426,3.937
28,1776632150.626,3.905
28,1776632150.826,3.108
28,1776632151.026,3.621
28,1776632151.226,2.9
28,1776632151.426,2.883
28,1776632151.626,3.554
28,1776632151.826,3.368
28,1776632152.026,2.758
28,1776632152.226,2.834
28,1776632152.426,3.191
28,1776632152.626,2.776
28,1776632152.826,2.497
28,1776632153.026,3.236
28,1776632153.226,2.495
28,1776632153.426,2.558
28,1776632153.626,2.478
28,1776632153.826,2.769
28,1776632154.026,1.264
28,1776632154.226,0.468
28,1776632154.426,0.35
28,1776632154.626,1.462
28,1776632154.826,1.497
28,1776632155.026,1.041
28,1776632155.226,2.415
28,1776632155.426,0.8
28,1776632155.626,1.815
28,1776632155.826,3.058
28,1776632156.026,2.443
28,1776632156.226,2.798
28,1776632156.426,2.81
28,1776632156.626,2.811
28,1776632156.826,3.595
28,1776632157.026,3.65
28,1776632157.226,3.359
28,1776632157.426,3.348
28,1776632157.626,3.67
28,1776632157.826,3.805
28,1776632158.026,3.51
28,1776632158.226,4.185
28,1776632158.426,3.951
28,1776632158.626,3.655
28,1776632158.826,4.17
28,1776632159.026,4.618
28,1776632159.226,4.758
28,1776632159.426,4.132
28,1776632159.626,4.795
28,1776632159.826,4.755
28,1776632160.026,4.475
28,1776632160.226,4.915
28,1776632160.426,3.993
28,1776632160.626,4.192
28,1776632160.826,5.379
28,1776632161.026,5.784
28,1776632161.226,4.471
28,1776632161.426,5.126
28,1776632161.626,5.222
28,1776632161.826,5.61
28,1776632162.026,5.579
28,1776632162.226,5.136
28,1776632162.426,5.387
28,1776632162.626,5.602
28,1776632162.826,5.546
28,1776632163.026,5.164
28,1776632163.226,5.612
28,1776632163.426,5.985
28,1776632163.626,5.474
28,1776632163.826,5.526
28,1776632164.026,6.388
28,1776632164.226,5.964
28,1776632164.426,5.54
28,1776632164.626,6.554
28,1776632164.826,6.009
28,1776632165.026,6.172
28,1776632165.226,5.771
28,1776632165.426,6.104
28,1776632165.626,6.078
28,1776632165.826,5.645
28,1776632166.026,5.717
28,1776632166.226,6.147
28,1776632166.426,6.104
28,1776632166.626,5.791
28,1776632166.826,5.844
28,1776632167.026,5.871
28,1776632167.226,5.205
28,1776632167.426,5.716
28,1776632167.626,5.989
28,1776632167.826,5.453
28,1776632168.026,4.808
28,1776632168.226,6.001
28,1776632168.426,5.869
28,1776632168.626,4.887
28,1776632168.826,5.272
28,1776632169.026,4.971
28,1776632169.226,5.666
28,1776632169.426,4.933
28,1776632169.626,4.766
28,1776632169.826,5.097
28,1776632170.026,2.005
28,1776632170.226,2.707
28,1776632170.426,2.582
28,1776632170.626,2.254
28,1776632170.826,1.689
28,1776632171.026,0.839
28,1776632171.226,1.246
28,1776632171.426,0.941
28,1776632171.626,0.907
28,1776632171.826,3.365
28,1776632172.026,3.818
