race_id,timestamp,speed_px_s
53,1776803426.055,5.972
53,1776803426.255,7.172
53,1776803426.473,7.2
53,1776803426.676,4.5
53,1776803426.879,4.5
53,1776803427.079,0.23
53,1776803427.279,1.027
53,1776803427.495,2.327
53,1776803427.695,3.527
53,1776803427.911,4.827
53,1776803428.112,1.144
53,1776803428.327,0.0
53,1776803428.542,0.17
53,1776803428.757,0.427
53,1776803428.971,0.316
53,1776803429.188,0.208
53,1776803429.388,1.408
53,1776803429.603,2.708
53,1776803429.819,4.008
53,1776803430.022,4.5
53,1776803430.238,1.919
53,1776803430.454,2.484
53,1776803430.655,3.031
53,1776803430.87,3.583
53,1776803431.085,3.389
53,1776803431.286,3.26
53,1776803431.486,4.46
53,1776803431.703,4.5
53,1776803431.907,4.5
53,1776803432.109,0.615
53,1776803432.31,1.815
53,1776803432.525,3.115
53,1776803432.725,4.315
53,1776803432.94,0.926
53,1776803433.154,2.226
53,1776803433.355,3.426
53,1776803433.558,0.273
53,1776803433.761,1.473
53,1776803433.975,1.377
53,1776803434.179,2.577
53,1776803434.381,3.777
53,1776803434.582,4.977
53,1776803434.783,4.5
53,1776803434.999,4.5
53,1776803435.2,0.297
53,1776803435.416,1.597
53,1776803435.631,2.897
53,1776803435.835,4.097
53,1776803436.037,4.5
53,1776803436.241,4.5
53,1776803436.446,4.5
53,1776803436.663,4.5
53,1776803436.866,1.628
53,1776803437.081,0.628
53,1776803437.281,0.778
53,1776803437.483,1.978
53,1776803437.685,3.178
53,1776803437.901,4.478
53,1776803438.115,4.5
53,1776803438.331,4.5
53,1776803438.548,4.5
53,1776803438.75,4.5
53,1776803438.952,4.5
53,1776803439.166,0.05
53,1776803439.382,1.35
53,1776803439.583,2.55
53,1776803439.799,3.85
53,1776803440.0,2.215
53,1776803440.201,3.415
53,1776803440.402,4.5
53,1776803440.603,2.008
53,1776803440.817,3.308
53,1776803441.022,4.5
53,1776803441.224,0.126
53,1776803441.425,1.261
53,1776803441.628,2.461
53,1776803441.844,3.761
53,1776803442.045,4.5
53,1776803442.246,4.5
53,1776803442.462,4.5
53,1776803442.676,1.264
53,1776803442.877,2.464
53,1776803443.092,3.764
53,1776803443.306,4.5
53,1776803443.521,4.5
53,1776803443.735,4.5
53,1776803443.95,4.15
53,1776803444.166,4.5
53,1776803444.382,0.412
53,1776803444.597,0.348
53,1776803444.813,1.648
53,1776803445.029,2.948
53,1776803445.229,4.148
53,1776803445.444,5.448
53,1776803445.66,4.5
53,1776803445.875,4.5
53,1776803446.09,4.5
53,1776803446.305,4.5
53,1776803446.506,0.338
53,1776803446.722,0.638
53,1776803446.937,1.938
53,1776803447.153,3.238
53,1776803447.356,4.438
53,1776803447.557,4.5
53,1776803447.773,4.5
53,1776803447.974,4.5
53,1776803448.175,4.5
53,1776803448.379,4.5
53,1776803448.583,4.7
53,1776803448.785,5.9
53,1776803448.985,2.344
53,1776803449.201,3.042
53,1776803449.416,3.304
53,1776803449.632,4.604
53,1776803449.833,5.804
53,1776803450.034,7.004
53,1776803450.251,4.5
53,1776803450.451,0.402
53,1776803450.666,1.702
53,1776803450.868,2.902
53,1776803451.083,4.202
53,1776803451.3,0.718
53,1776803451.502,1.918
53,1776803451.704,3.118
53,1776803451.906,4.318
53,1776803452.123,4.5
53,1776803452.34,4.5
53,1776803452.556,1.544
53,1776803452.757,2.53
53,1776803452.974,3.83
53,1776803453.174,4.5
53,1776803453.375,2.71
53,1776803453.588,2.856
53,1776803453.804,4.156
53,1776803454.018,4.5
53,1776803454.221,4.5
53,1776803454.437,0.513
53,1776803454.652,1.813
53,1776803454.854,3.013
53,1776803455.068,4.313
53,1776803455.284,2.377
53,1776803455.485,1.534
53,1776803455.7,0.05
53,1776803455.917,1.35
53,1776803456.132,2.65
53,1776803456.334,3.85
53,1776803456.535,5.05
53,1776803456.752,6.35
53,1776803456.966,4.35
53,1776803457.18,0.065
53,1776803457.381,0.115
53,1776803457.597,0.072
53,1776803457.813,1.372
53,1776803458.013,2.572
53,1776803458.213,3.772
53,1776803458.429,4.5
53,1776803458.631,4.5
53,1776803458.833,4.5
53,1776803459.034,4.5
53,1776803459.234,4.5
53,1776803459.437,3.272
53,1776803459.64,0.323
53,1776803459.855,1.473
53,1776803460.07,2.773
53,1776803460.271,3.973
53,1776803460.487,4.5
53,1776803460.688,4.5
53,1776803460.903,4.5
53,1776803461.103,4.5
53,1776803461.319,3.728
53,1776803461.523,4.5
53,1776803461.738,0.341
53,1776803461.941,1.541
53,1776803462.156,1.552
53,1776803462.372,2.852
53,1776803462.573,4.052
53,1776803462.777,4.5
53,1776803462.991,4.5
53,1776803463.191,4.5
53,1776803463.406,4.5
53,1776803463.62,4.5
53,1776803463.835,4.5
53,1776803464.05,4.1
53,1776803464.265,3.45
53,1776803464.466,2.85
53,1776803464.669,3.484
53,1776803464.883,3.936
53,1776803465.099,4.338
53,1776803465.3,4.032
53,1776803465.516,4.318
53,1776803465.731,0.908
53,1776803465.932,0.85
53,1776803466.133,0.923
53,1776803466.349,2.223
53,1776803466.565,3.523
53,1776803466.78,4.823
54,1776803692.127,0
54,1776803692.343,0
54,1776803692.56,0
54,1776803692.76,0
54,1776803692.962,0.1
54,1776803693.179,1.4
54,1776803693.379,2.6
54,1776803693.595,3.9
54,1776803693.796,4.5
54,1776803693.996,4.5
54,1776803694.197,1.055
54,1776803694.413,2.355
54,1776803694.614,3.555
54,1776803694.829,2.707
54,1776803695.043,3.242
54,1776803695.26,4.5
54,1776803695.46,4.5
54,1776803695.675,4.5
54,1776803695.875,5.1
54,1776803696.09,6.4
54,1776803696.291,7.2
54,1776803696.506,4.346
54,1776803696.707,5.546
54,1776803696.92,6.846
54,1776803697.135,3.735
54,1776803697.337,2.7
54,1776803697.553,4.0
54,1776803697.769,4.5
54,1776803697.984,1.219
54,1776803698.196,1.208
54,1776803698.411,2.508
54,1776803698.627,3.808
54,1776803698.843,4.5
54,1776803699.045,4.1
54,1776803699.26,3.75
54,1776803699.475,3.048
54,1776803699.691,1.959
54,1776803699.907,1.128
54,1776803700.121,1.56
54,1776803700.336,2.86
54,1776803700.549,3.336
54,1776803700.752,4.158
54,1776803700.967,4.5
54,1776803701.168,4.5
54,1776803701.383,3.785
54,1776803701.595,3.135
54,1776803701.81,0.537
54,1776803702.027,0.903
54,1776803702.24,2.203
54,1776803702.455,3.503
54,1776803702.669,4.5
54,1776803702.884,4.5
54,1776803703.099,4.5
54,1776803703.3,4.05
54,1776803703.501,3.45
54,1776803703.701,3.3
54,1776803703.916,4.5
54,1776803704.132,4.5
54,1776803704.347,4.5
54,1776803704.563,4.5
54,1776803704.778,4.5
54,1776803704.993,0.285
54,1776803705.194,0.6
54,1776803705.41,1.9
54,1776803705.624,3.2
54,1776803705.825,4.4
54,1776803706.042,2.529
54,1776803706.256,2.528
54,1776803706.458,3.728
54,1776803706.673,4.5
54,1776803706.886,4.5
54,1776803707.101,3.95
54,1776803707.316,4.5
54,1776803707.531,0.2
54,1776803707.747,1.5
54,1776803707.963,2.8
54,1776803708.164,1.76
54,1776803708.381,0.114
54,1776803708.594,0.018
54,1776803708.81,0.407
54,1776803709.01,0.79
54,1776803709.226,2.09
54,1776803709.426,3.29
54,1776803709.642,4.5
54,1776803709.856,4.5
54,1776803710.071,4.5
54,1776803710.287,4.5
54,1776803710.487,4.5
54,1776803710.702,4.5
54,1776803710.917,4.0
54,1776803711.117,3.4
54,1776803711.334,2.75
54,1776803711.548,2.4
54,1776803711.765,3.7
54,1776803711.981,4.5
54,1776803712.196,4.5
54,1776803712.396,1.535
54,1776803712.597,2.414
54,1776803712.812,3.714
54,1776803713.028,2.6
54,1776803713.245,1.102
54,1776803713.459,2.402
54,1776803713.675,3.702
54,1776803713.876,4.902
54,1776803714.092,6.202
54,1776803714.307,4.5
54,1776803714.523,4.5
54,1776803714.738,4.5
54,1776803714.953,0.774
54,1776803715.166,2.074
54,1776803715.381,3.374
54,1776803715.581,4.574
54,1776803715.796,2.722
54,1776803716.011,4.022
54,1776803716.227,5.322
54,1776803716.443,2.588
54,1776803716.658,1.921
54,1776803716.872,3.221
54,1776803717.073,4.421
54,1776803717.289,3.44
54,1776803717.504,4.376
54,1776803717.705,5.576
54,1776803717.921,6.876
54,1776803718.136,7.2
54,1776803718.351,4.5
54,1776803718.567,4.5
54,1776803718.783,4.5
54,1776803718.983,0.567
54,1776803719.184,1.767
54,1776803719.399,3.067
54,1776803719.616,4.367
54,1776803719.832,4.5
54,1776803720.047,3.9
54,1776803720.262,0.947
54,1776803720.476,1.497
54,1776803720.692,2.797
54,1776803720.907,4.097
54,1776803721.123,0.011
54,1776803721.324,0.364
54,1776803721.525,0.101
54,1776803721.74,0.652
54,1776803721.956,0.156
54,1776803722.172,0.204
54,1776803722.388,0.112
54,1776803722.604,0.903
54,1776803722.804,2.103
54,1776803723.021,3.403
54,1776803723.237,4.5
54,1776803723.453,2.163
54,1776803723.654,2.913
54,1776803723.869,4.213
54,1776803724.083,4.5
54,1776803724.298,0.404
54,1776803724.511,1.704
54,1776803724.727,3.004
54,1776803724.943,4.304
54,1776803725.157,5.604
54,1776803725.358,0.422
54,1776803725.572,1.722
54,1776803725.789,3.022
54,1776803726.003,4.322
54,1776803726.203,4.5
54,1776803726.404,0.966
54,1776803726.62,0.584
54,1776803726.836,1.092
54,1776803727.051,2.392
54,1776803727.268,3.692
54,1776803727.483,3.642
54,1776803727.699,2.992
54,1776803727.915,2.492
54,1776803728.117,3.692
54,1776803728.333,4.5
54,1776803728.547,4.5
54,1776803728.762,4.5
54,1776803728.963,3.9
54,1776803729.179,4.5
54,1776803729.396,0.698
54,1776803729.612,1.826
54,1776803729.828,2.216
54,1776803730.045,2.491
54,1776803730.261,2.716
54,1776803730.461,3.916
54,1776803730.676,4.5
54,1776803730.891,4.5
54,1776803731.106,4.5
54,1776803731.322,4.5
54,1776803731.539,0.239
54,1776803731.755,0.128
54,1776803731.971,1.428
54,1776803732.187,2.728
54,1776803732.388,3.928
54,1776803732.605,2.408
54,1776803732.82,3.708
54,1776803733.037,4.5
54,1776803733.252,4.5
54,1776803733.467,4.5
54,1776803733.681,4.5
54,1776803733.898,4.5
54,1776803734.113,4.5
54,1776803734.329,4.1
54,1776803734.543,3.45
54,1776803734.745,2.013
54,1776803734.946,1.749
54,1776803735.161,3.049
54,1776803735.378,4.349
54,1776803735.594,4.5
54,1776803735.796,4.45
54,1776803736.011,3.8
54,1776803736.212,3.2
54,1776803736.428,1.389
54,1776803736.644,0.2
54,1776803736.859,1.5
54,1776803737.075,2.8
54,1776803737.291,4.1
54,1776803737.492,4.5
54,1776803737.704,4.5
54,1776803737.92,4.5
54,1776803738.136,4.5
54,1776803738.337,4.35
54,1776803738.551,3.7
54,1776803738.754,0.7
54,1776803738.969,2.0
54,1776803739.186,3.3
54,1776803739.388,2.15
54,1776803739.603,2.985
54,1776803739.804,3.466
54,1776803740.005,3.484
54,1776803740.221,4.784
54,1776803740.436,6.084
54,1776803740.651,7.2
54,1776803740.867,7.2
54,1776803741.083,7.2
54,1776803741.298,7.2
54,1776803741.515,4.5
54,1776803741.73,4.5
54,1776803741.931,4.5
54,1776803742.147,0.493
54,1776803742.361,1.103
54,1776803742.562,2.303
54,1776803742.778,3.603
54,1776803742.978,4.5
54,1776803743.195,4.25
54,1776803743.411,3.75
54,1776803743.626,4.5
54,1776803743.842,1.724
54,1776803744.043,2.924
54,1776803744.259,4.224
54,1776803744.474,3.878
54,1776803744.675,2.877
54,1776803744.89,3.581
54,1776803745.106,2.279
54,1776803745.322,1.379
54,1776803745.525,1.482
54,1776803745.742,1.274
54,1776803745.944,1.275
54,1776803746.147,1.177
54,1776803746.348,0.993
54,1776803746.549,1.255
54,1776803746.764,2.555
54,1776803746.979,3.855
54,1776803747.196,4.5
54,1776803747.411,4.5
54,1776803747.626,4.2
54,1776803747.841,3.55
54,1776803748.056,3.5
54,1776803748.273,4.5
54,1776803748.488,4.5
54,1776803748.704,4.5
54,1776803748.905,4.5
54,1776803749.12,4.5
54,1776803749.32,0.791
54,1776803749.522,1.991
54,1776803749.723,3.191
54,1776803749.939,3.164
54,1776803750.14,2.11
54,1776803750.341,1.885
54,1776803750.542,2.65
54,1776803750.758,3.95
54,1776803750.973,4.5
54,1776803751.188,4.5
54,1776803751.405,4.5
54,1776803751.62,4.5
54,1776803751.836,0.735
54,1776803752.052,2.035
54,1776803752.267,3.335
54,1776803752.483,2.231
54,1776803752.698,3.531
54,1776803752.914,4.5
54,1776803753.114,4.233
54,1776803753.33,2.716
54,1776803753.546,4.016
54,1776803753.761,5.316
54,1776803753.977,4.5
54,1776803754.194,4.5
54,1776803754.409,4.5
54,1776803754.625,4.5
54,1776803754.826,2.887
54,1776803755.042,4.187
54,1776803755.257,4.5
54,1776803755.473,4.3
54,1776803755.688,3.65
54,1776803755.903,1.924
54,1776803756.105,1.221
54,1776803756.321,1.148
54,1776803756.522,2.348
54,1776803756.723,3.548
54,1776803756.939,4.848
55,1776803776.681,0.1
55,1776803776.882,1.3
55,1776803777.098,2.6
55,1776803777.312,3.9
55,1776803777.512,4.5
55,1776803777.714,1.487
55,1776803777.914,0.1
55,1776803778.129,1.4
55,1776803778.343,2.7
55,1776803778.558,4.0
55,1776803778.773,4.5
55,1776803778.99,4.5
55,1776803779.206,4.5
55,1776803779.421,4.5
55,1776803779.638,4.5
55,1776803779.854,4.5
55,1776803780.069,5.6
55,1776803780.285,6.9
55,1776803780.5,7.2
55,1776803780.716,4.5
55,1776803780.931,4.5
55,1776803781.148,4.35
55,1776803781.349,4.5
55,1776803781.564,1.012
55,1776803781.781,1.222
55,1776803781.996,2.522
55,1776803782.212,3.822
55,1776803782.412,4.5
55,1776803782.626,4.5
55,1776803782.828,2.181
55,1776803783.043,0.909
55,1776803783.258,0.368
55,1776803783.458,1.449
55,1776803783.659,2.649
55,1776803783.874,3.949
55,1776803784.075,4.5
55,1776803784.276,2.279
55,1776803784.492,1.656
55,1776803784.708,2.75
55,1776803784.925,4.05
55,1776803785.141,4.5
55,1776803785.356,5.0
55,1776803785.557,0.924
55,1776803785.771,2.224
55,1776803785.972,3.424
55,1776803786.187,4.724
55,1776803786.402,6.024
55,1776803786.604,0.931
55,1776803786.82,2.231
55,1776803787.036,3.531
55,1776803787.251,4.831
55,1776803787.468,0.128
55,1776803787.668,0.379
55,1776803787.869,1.518
55,1776803788.084,2.818
55,1776803788.3,4.118
55,1776803788.515,4.5
55,1776803788.716,0.966
55,1776803788.916,1.006
55,1776803789.132,2.306
55,1776803789.347,3.606
55,1776803789.564,4.5
55,1776803789.779,4.5
55,1776803789.995,4.5
55,1776803790.21,4.4
55,1776803790.411,0.043
55,1776803790.611,0.3
55,1776803790.826,1.6
55,1776803791.043,2.9
55,1776803791.258,4.2
55,1776803791.474,4.5
55,1776803791.675,0.247
55,1776803791.889,1.547
55,1776803792.09,2.747
55,1776803792.306,4.047
55,1776803792.506,4.5
55,1776803792.721,4.5
55,1776803792.922,0.258
55,1776803793.122,1.458
55,1776803793.324,2.658
55,1776803793.538,0.491
55,1776803793.753,0.403
55,1776803793.955,1.088
55,1776803794.17,2.388
55,1776803794.387,1.456
55,1776803794.603,2.756
55,1776803794.82,4.056
55,1776803795.036,4.5
55,1776803795.252,4.5
55,1776803795.469,4.5
55,1776803795.684,4.5
55,1776803795.9,4.5
55,1776803796.101,4.5
55,1776803796.316,4.5
55,1776803796.518,4.5
55,1776803796.719,1.551
55,1776803796.934,2.851
55,1776803797.149,4.151
55,1776803797.364,4.5
55,1776803797.581,4.5
55,1776803797.795,4.5
55,1776803797.995,4.05
55,1776803798.198,0.448
55,1776803798.414,1.748
55,1776803798.615,0.848
55,1776803798.816,2.048
55,1776803799.032,3.348
55,1776803799.248,4.5
55,1776803799.464,4.5
55,1776803799.681,4.5
55,1776803799.882,2.715
55,1776803800.083,1.021
55,1776803800.298,1.64
55,1776803800.514,2.447
55,1776803800.731,3.747
55,1776803800.946,1.348
55,1776803801.148,0.2
55,1776803801.364,1.5
55,1776803801.579,2.8
55,1776803801.78,4.0
55,1776803801.98,3.666
55,1776803802.18,4.441
55,1776803802.382,4.5
55,1776803802.599,5.2
55,1776803802.799,6.4
55,1776803803.015,7.2
55,1776803803.23,7.2
55,1776803803.447,7.2
55,1776803803.664,7.2
55,1776803803.864,4.5
55,1776803804.079,4.5
55,1776803804.295,1.778
55,1776803804.507,1.324
55,1776803804.722,2.624
55,1776803804.922,3.824
55,1776803805.139,4.5
55,1776803805.354,4.45
55,1776803805.57,3.8
55,1776803805.77,4.5
55,1776803805.971,2.06
55,1776803806.172,2.578
55,1776803806.372,3.778
55,1776803806.587,3.881
55,1776803806.803,3.285
55,1776803807.02,3.31
55,1776803807.236,4.05
55,1776803807.437,2.12
55,1776803807.639,1.992
55,1776803807.84,2.509
55,1776803808.054,3.809
55,1776803808.256,4.5
55,1776803808.472,1.138
55,1776803808.688,2.438
55,1776803808.905,0.647
55,1776803809.121,0.53
55,1776803809.336,1.83
55,1776803809.553,3.13
55,1776803809.768,4.43
55,1776803809.985,1.35
55,1776803810.201,0.146
55,1776803810.418,1.446
55,1776803810.633,2.746
55,1776803810.849,4.046
55,1776803811.066,4.5
55,1776803811.281,0.227
55,1776803811.483,1.427
55,1776803811.699,2.727
55,1776803811.914,4.027
55,1776803812.129,4.5
55,1776803812.346,4.5
55,1776803812.561,4.5
55,1776803812.778,1.271
55,1776803812.993,1.613
55,1776803813.209,2.913
55,1776803813.41,3.396
55,1776803813.627,2.638
55,1776803813.827,2.681
55,1776803814.029,3.881
55,1776803814.245,5.181
55,1776803814.459,6.481
55,1776803814.676,1.716
55,1776803814.891,2.072
55,1776803815.107,3.035
55,1776803815.322,1.176
55,1776803815.523,1.048
55,1776803815.739,1.25
55,1776803815.956,1.084
55,1776803816.157,0.11
55,1776803816.357,0.487
55,1776803816.574,1.407
55,1776803816.789,2.707
55,1776803817.005,1.552
55,1776803817.219,2.852
55,1776803817.436,4.152
55,1776803817.652,1.431
55,1776803817.866,1.131
55,1776803818.081,2.431
55,1776803818.296,3.731
55,1776803818.497,4.5
55,1776803818.697,4.5
55,1776803818.914,4.5
55,1776803819.114,4.5
55,1776803819.314,3.709
55,1776803819.529,3.586
55,1776803819.731,4.5
55,1776803819.947,4.5
55,1776803820.164,4.5
55,1776803820.364,4.5
55,1776803820.58,3.85
55,1776803820.796,3.2
55,1776803821.013,0.492
55,1776803821.228,1.613
55,1776803821.428,1.032
55,1776803821.643,2.332
55,1776803821.859,3.632
55,1776803822.074,4.932
55,1776803822.29,6.232
55,1776803822.491,6.555
55,1776803822.707,4.5
55,1776803822.922,0.119
55,1776803823.124,0.3
55,1776803823.34,1.6
55,1776803823.541,2.8
55,1776803823.741,4.0
55,1776803823.956,1.427
55,1776803824.157,1.459
55,1776803824.372,2.759
55,1776803824.589,4.059
55,1776803824.804,5.359
55,1776803825.019,6.659
55,1776803825.219,7.2
55,1776803825.436,7.2
55,1776803825.637,7.2
55,1776803825.852,7.2
55,1776803826.066,4.5
55,1776803826.283,3.552
55,1776803826.5,4.486
55,1776803826.716,4.5
55,1776803826.916,1.101
55,1776803827.117,0.649
55,1776803827.333,1.949
55,1776803827.549,3.249
55,1776803827.764,4.5
55,1776803827.979,4.5
55,1776803828.194,4.0
55,1776803828.396,1.304
55,1776803828.596,1.778
55,1776803828.812,3.078
55,1776803829.029,4.378
55,1776803829.243,4.5
55,1776803829.443,4.5
55,1776803829.66,4.5
55,1776803829.876,4.5
55,1776803830.077,4.5
55,1776803830.292,1.121
55,1776803830.494,2.321
55,1776803830.71,3.621
55,1776803830.911,4.821
55,1776803831.112,0.622
55,1776803831.327,1.922
55,1776803831.544,3.222
55,1776803831.759,4.522
55,1776803831.976,5.822
55,1776803832.176,4.5
55,1776803832.391,4.5
55,1776803832.608,4.5
55,1776803832.824,4.5
55,1776803833.04,1.204
55,1776803833.24,2.404
55,1776803833.457,3.704
55,1776803833.672,4.5
55,1776803833.872,4.5
55,1776803834.089,3.95
55,1776803834.305,1.682
55,1776803834.505,1.406
55,1776803834.705,2.38
55,1776803834.907,3.322
55,1776803835.108,2.476
55,1776803835.312,2.166
55,1776803835.528,3.24
55,1776803835.744,4.5
55,1776803835.945,4.5
55,1776803836.159,4.5
55,1776803836.376,4.5
55,1776803836.577,4.5
55,1776803836.792,0.804
55,1776803837.008,2.104
55,1776803837.224,1.021
55,1776803837.441,2.321
55,1776803837.657,3.621
55,1776803837.873,4.5
55,1776803838.074,4.5
55,1776803838.29,5.4
55,1776803838.506,6.7
55,1776803838.722,4.5
55,1776803838.939,4.45
55,1776803839.154,3.8
55,1776803839.369,3.15
55,1776803839.571,3.3
55,1776803839.787,4.5
55,1776803840.003,4.5
55,1776803840.218,4.5
55,1776803840.419,4.2
55,1776803840.633,4.0
55,1776803840.835,0.126
55,1776803841.05,1.426
55,1776803841.251,0.752
55,1776803841.466,2.052
55,1776803841.667,3.252
55,1776803841.882,4.552
56,1776849652.636,0.1
56,1776849652.851,1.4
56,1776849653.052,2.6
56,1776849653.254,3.8
56,1776849653.454,4.5
56,1776849653.657,0.22
56,1776849653.873,1.52
56,1776849654.074,2.72
56,1776849654.29,4.02
56,1776849654.507,1.372
56,1776849654.709,2.572
56,1776849654.91,3.772
56,1776849655.127,4.5
56,1776849655.328,4.5
56,1776849655.544,4.5
56,1776849655.761,4.5
56,1776849655.961,4.5
56,1776849656.162,5.14
56,1776849656.364,1.938
56,1776849656.566,0.592
56,1776849656.783,1.74
56,1776849656.984,2.94
56,1776849657.199,4.24
56,1776849657.4,5.44
56,1776849657.602,4.5
56,1776849657.802,4.5
56,1776849658.018,4.5
56,1776849658.219,4.5
56,1776849658.42,0.943
56,1776849658.635,2.243
56,1776849658.837,3.443
56,1776849659.052,4.5
56,1776849659.255,4.5
56,1776849659.456,3.95
56,1776849659.656,3.35
56,1776849659.856,4.5
56,1776849660.058,2.647
56,1776849660.259,2.913
56,1776849660.461,3.067
56,1776849660.663,2.798
56,1776849660.863,3.998
56,1776849661.064,4.5
56,1776849661.265,4.5
56,1776849661.468,4.5
56,1776849661.668,4.5
56,1776849661.886,0.055
56,1776849662.088,0.5
56,1776849662.288,1.7
56,1776849662.49,2.9
56,1776849662.691,4.1
56,1776849662.892,5.3
56,1776849663.108,4.5
56,1776849663.324,4.5
56,1776849663.526,4.5
56,1776849663.741,0.811
56,1776849663.958,0.258
56,1776849664.16,0.943
56,1776849664.362,2.143
56,1776849664.563,3.343
56,1776849664.767,4.5
56,1776849664.982,2.003
56,1776849665.198,3.303
56,1776849665.398,4.5
56,1776849665.598,4.5
56,1776849665.799,4.25
56,1776849666.002,3.65
56,1776849666.203,4.25
56,1776849666.407,1.501
56,1776849666.609,2.179
56,1776849666.826,2.662
56,1776849667.026,2.256
56,1776849667.227,2.435
56,1776849667.442,3.361
56,1776849667.657,3.507
56,1776849667.874,4.5
56,1776849668.09,4.5
56,1776849668.29,4.5
56,1776849668.49,4.5
56,1776849668.705,0.97
56,1776849668.907,2.17
56,1776849669.109,1.081
56,1776849669.31,2.281
56,1776849669.513,3.481
56,1776849669.713,4.5
56,1776849669.914,4.5
56,1776849670.116,4.5
56,1776849670.316,4.5
56,1776849670.519,4.5
56,1776849670.719,4.5
56,1776849670.92,4.45
56,1776849671.12,3.85
56,1776849671.321,3.25
56,1776849671.524,2.65
56,1776849671.724,3.7
56,1776849671.928,4.5
56,1776849672.145,4.5
56,1776849672.359,4.5
56,1776849672.559,4.45
56,1776849672.775,0.168
56,1776849672.976,0.4
56,1776849673.177,1.6
56,1776849673.378,2.8
56,1776849673.594,4.1
56,1776849673.809,2.379
56,1776849674.01,2.653
56,1776849674.227,3.953
56,1776849674.429,4.5
56,1776849674.63,4.5
56,1776849674.832,4.5
56,1776849675.033,4.5
56,1776849675.247,1.069
56,1776849675.45,1.105
56,1776849675.651,0.833
56,1776849675.852,2.033
56,1776849676.053,3.233
56,1776849676.269,4.533
56,1776849676.484,5.833
56,1776849676.688,7.033
56,1776849676.891,7.2
56,1776849677.091,7.2
56,1776849677.295,4.5
56,1776849677.498,4.5
56,1776849677.7,5.4
56,1776849677.901,6.6
56,1776849678.117,4.5
56,1776849678.319,4.5
56,1776849678.519,4.5
56,1776849678.72,4.5
56,1776849678.937,0.6
56,1776849679.137,1.8
56,1776849679.338,3.0
56,1776849679.539,4.2
56,1776849679.741,4.5
56,1776849679.942,4.2
56,1776849680.143,1.172
56,1776849680.345,1.064
56,1776849680.546,2.264
56,1776849680.749,3.464
56,1776849680.965,4.5
56,1776849681.181,4.5
56,1776849681.395,4.5
56,1776849681.61,4.5
56,1776849681.827,4.45
56,1776849682.029,3.85
56,1776849682.231,0.711
56,1776849682.431,1.911
56,1776849682.634,3.111
56,1776849682.834,4.311
56,1776849683.051,0.413
56,1776849683.267,1.713
56,1776849683.483,3.013
56,1776849683.684,4.213
56,1776849683.9,4.5
56,1776849684.101,4.5
56,1776849684.301,4.15
56,1776849684.501,3.55
56,1776849684.701,2.95
56,1776849684.902,4.15
56,1776849685.102,4.5
56,1776849685.303,4.5
56,1776849685.506,4.5
56,1776849685.706,4.1
56,1776849685.909,3.5
56,1776849686.11,2.9
56,1776849686.31,2.6
56,1776849686.51,2.122
56,1776849686.726,2.014
56,1776849686.942,2.224
56,1776849687.157,2.855
56,1776849687.372,4.155
56,1776849687.588,4.5
56,1776849687.803,4.5
56,1776849688.003,4.5
56,1776849688.207,4.5
56,1776849688.408,5.0
56,1776849688.623,1.646
56,1776849688.823,2.846
56,1776849689.039,1.804
56,1776849689.242,0.26
56,1776849689.443,0.433
56,1776849689.658,0.73
56,1776849689.86,1.93
56,1776849690.064,3.13
56,1776849690.267,4.33
56,1776849690.469,4.5
56,1776849690.669,4.5
56,1776849690.886,4.5
56,1776849691.087,4.5
56,1776849691.303,4.3
56,1776849691.505,3.7
56,1776849691.708,3.1
56,1776849691.924,3.2
56,1776849692.125,4.4
56,1776849692.325,4.5
56,1776849692.541,4.5
56,1776849692.758,4.5
56,1776849692.959,4.0
56,1776849693.16,1.82
56,1776849693.36,1.095
56,1776849693.563,1.116
56,1776849693.763,2.316
56,1776849693.965,3.516
56,1776849694.18,4.5
56,1776849694.397,4.5
56,1776849694.597,4.5
56,1776849694.8,4.5
56,1776849695.002,4.5
56,1776849695.204,4.15
56,1776849695.407,3.55
56,1776849695.607,0
56,1776849695.808,1.2
56,1776849696.024,2.5
56,1776849696.237,3.8
56,1776849696.454,5.1
56,1776849696.656,6.3
56,1776849696.872,7.2
56,1776849697.088,7.2
56,1776849697.289,7.2
56,1776849697.492,3.024
56,1776849697.708,4.324
56,1776849697.912,5.524
56,1776849698.113,6.724
56,1776849698.328,4.5
56,1776849698.544,0.968
56,1776849698.759,0.992
56,1776849698.975,1.286
56,1776849699.191,2.586
56,1776849699.394,3.786
56,1776849699.595,4.5
56,1776849699.811,4.5
56,1776849700.012,4.5
56,1776849700.214,4.15
56,1776849700.429,1.31
56,1776849700.645,2.273
56,1776849700.847,3.473
56,1776849701.062,4.5
56,1776849701.263,4.5
56,1776849701.464,3.509
56,1776849701.68,2.855
56,1776849701.896,4.155
56,1776849702.097,4.5
56,1776849702.297,4.5
56,1776849702.498,0.475
56,1776849702.7,1.675
56,1776849702.915,2.975
56,1776849703.131,4.275
56,1776849703.331,4.14
56,1776849703.531,2.284
56,1776849703.732,3.484
56,1776849703.932,4.5
56,1776849704.136,4.5
56,1776849704.341,4.5
56,1776849704.541,4.5
56,1776849704.743,3.95
56,1776849704.959,3.3
56,1776849705.162,3.6
56,1776849705.364,4.5
56,1776849705.565,0.95
56,1776849705.781,2.25
56,1776849705.982,0.243
56,1776849706.183,1.443
56,1776849706.383,2.643
56,1776849706.585,3.843
