race_id,timestamp,lap_number,source
66,1778050731.504,3,wall
66,1778050731.554,3,wall
66,1778050731.636,3,wall
66,1778050731.8,3,wall
66,1778050732.787,3,wall
66,1778050732.837,3,wall
66,1778050732.887,3,wall
66,1778050732.921,3,wall
66,1778050732.969,3,wall
66,1778050733.052,3,wall
66,1778050734.109,3,wall
66,1778050734.159,3,wall
66,1778050734.209,3,wall
66,1778050734.259,3,wall
66,1778050734.291,3,wall
66,1778050734.325,3,wall
66,1778050734.375,3,wall
66,1778050734.425,3,wall
66,1778050734.49,3,wall
66,1778050734.608,3,wall
66,1778050734.657,3,wall
66,1778050734.706,3,wall
66,1778050734.739,3,wall
66,1778050734.772,3,wall
66,1778050734.839,3,wall
66,1778050734.871,3,wall
66,1778050734.921,3,wall
66,1778050734.954,3,wall
66,1778050735.02,3,wall
66,1778050735.119,3,wall
66,1778050736.325,3,wall
66,1778050736.408,3,wall
66,1778050736.474,3,wall
66,1778050738.859,3,wall
66,1778050738.992,3,wall
66,1778050739.074,3,wall
66,1778050739.173,3,wall
66,1778050739.289,3,wall
66,1778050739.404,3,wall
66,1778050739.453,3,wall
66,1778050740.311,3,wall
67,1778237009.554,1,wall
67,1778237010.24,1,wall
67,1778237010.273,1,wall
67,1778237012.225,1,wall
67,1778237012.259,1,wall
67,1778237012.325,1,wall
67,1778237012.424,1,wall
67,1778237012.475,1,wall
67,1778237012.577,1,wall
67,1778237013.664,1,wall
67,1778237013.698,1,wall
67,1778237015.45,1,wall
67,1778237015.483,1,wall
67,1778237015.517,1,wall
67,1778237015.584,1,wall
67,1778237015.618,1,wall
67,1778237015.668,1,wall
67,1778237015.753,1,wall
67,1778237015.885,1,wall
67,1778237015.934,1,wall
67,1778237016.017,1,wall
67,1778237016.101,1,wall
67,1778237016.216,1,wall
67,1778237016.366,1,wall
67,1778237016.465,1,wall
67,1778237016.515,1,wall
67,1778237017.234,1,wall
67,1778237017.652,1,wall
67,1778237018.186,1,wall
67,1778237020.139,1,wall
67,1778237021.784,1,wall
67,1778237021.833,1,wall
67,1778237022.017,1,wall
67,1778237022.167,1,wall
67,1778237022.282,1,wall
67,1778237022.4,1,wall
67,1778237022.467,1,wall
67,1778237022.517,1,wall
67,1778237022.551,1,wall
67,1778237022.633,1,wall
67,1778237022.683,1,wall
67,1778237024.168,1,wall
67,1778237024.685,1,obstacle
67,1778237026.758,1,wall
67,1778237026.806,1,wall
67,1778237026.857,1,wall
67,1778237026.892,1,wall
67,1778237026.975,1,wall
67,1778237027.04,1,wall
67,1778237027.124,1,wall
67,1778237027.19,1,wall
67,1778237027.24,1,wall
67,1778237027.29,1,wall
67,1778237027.323,1,wall
67,1778237027.356,1,wall
67,1778237027.389,1,wall
67,1778237027.424,1,wall
67,1778237028.738,1,wall
67,1778237028.988,1,wall
67,1778237030.859,2,wall
67,1778237030.893,2,wall
67,1778237031.062,2,wall
67,1778237033.166,2,wall
67,1778237033.76,2,wall
67,1778237034.424,2,wall
67,1778237036.192,2,wall
67,1778237036.243,2,wall
67,1778237036.292,2,wall
67,1778237036.376,2,wall
67,1778237036.542,2,wall
67,1778237036.575,2,wall
67,1778237036.657,2,wall
67,1778237036.725,2,wall
67,1778237036.776,2,wall
67,1778237036.824,2,wall
67,1778237036.909,2,wall
67,1778237036.942,2,wall
67,1778237037.908,2,wall
67,1778237037.941,2,wall
67,1778237038.774,2,wall
67,1778237038.858,2,wall
67,1778237038.891,2,wall
67,1778237038.94,2,wall
67,1778237041.316,2,wall
67,1778237041.367,2,wall
67,1778237041.416,2,wall
67,1778237041.483,2,wall
67,1778237043.005,2,wall
67,1778237043.104,2,wall
67,1778237043.24,2,wall
67,1778237043.273,2,wall
67,1778237043.357,2,wall
67,1778237043.407,2,wall
67,1778237043.456,2,wall
67,1778237043.505,2,wall
67,1778237043.587,2,wall
67,1778237045.143,2,obstacle
67,1778237045.143,2,wall
67,1778237045.608,2,wall
67,1778237047.176,2,wall
67,1778237047.242,2,wall
67,1778237047.308,2,wall
67,1778237047.341,2,wall
67,1778237047.443,2,wall
67,1778237047.475,2,wall
67,1778237047.576,2,wall
67,1778237047.625,2,wall
67,1778237047.658,2,wall
67,1778237047.724,2,wall
67,1778237047.759,2,wall
67,1778237047.825,2,wall
67,1778237047.874,2,wall
67,1778237047.907,2,wall
67,1778237047.958,2,wall
67,1778237049.503,2,wall
67,1778237049.57,2,wall
67,1778237050.233,2,wall
67,1778237050.266,2,wall
67,1778237051.609,3,wall
67,1778237052.213,3,wall
67,1778237052.48,3,wall
67,1778237052.513,3,wall
67,1778237052.563,3,wall
67,1778237052.596,3,wall
67,1778237053.427,3,wall
67,1778237053.511,3,wall
67,1778237053.561,3,wall
67,1778237053.676,3,wall
67,1778237053.743,3,wall
67,1778237053.809,3,wall
67,1778237053.875,3,wall
67,1778237053.925,3,wall
67,1778237053.992,3,wall
67,1778237054.076,3,wall
67,1778237055.316,3,wall
67,1778237055.43,3,wall
67,1778237055.481,3,wall
67,1778237055.531,3,wall
67,1778237055.564,3,wall
67,1778237055.615,3,wall
67,1778237055.648,3,wall
67,1778237055.696,3,wall
67,1778237055.746,3,wall
67,1778237055.779,3,wall
67,1778237055.813,3,wall
67,1778237056.897,3,wall
67,1778237056.93,3,wall
67,1778237057.047,3,wall
67,1778237058.178,3,wall
67,1778237058.776,3,wall
67,1778237059.919,3,wall
67,1778237062.718,3,wall
67,1778237062.767,3,wall
67,1778237063.669,3,wall
67,1778237063.753,3,wall
67,1778237063.802,3,wall
67,1778237065.055,3,wall
67,1778237065.604,3,obstacle
67,1778237065.889,3,wall
67,1778237065.906,3,obstacle
67,1778237065.939,3,wall
67,1778237066.004,3,wall
67,1778237066.07,3,wall
67,1778237066.171,3,wall
67,1778237066.272,3,wall
67,1778237066.289,3,obstacle
67,1778237066.371,3,wall
67,1778237066.404,3,wall
67,1778237066.553,3,wall
67,1778237066.57,3,obstacle
67,1778237067.184,3,wall
67,1778237067.401,3,wall
67,1778237067.467,3,wall
67,1778237069.349,3,wall
67,1778237069.381,3,wall
67,1778237070.552,3,wall
67,1778237070.687,3,wall
67,1778237071.471,3,wall
67,1778237071.537,3,wall
67,1778237071.587,3,wall
67,1778237072.707,3,wall
67,1778237072.74,3,wall
67,1778237072.808,3,wall
67,1778237072.841,3,wall
67,1778237072.874,3,wall
67,1778237072.94,3,wall
67,1778237072.99,3,wall
67,1778237073.073,3,wall
67,1778237073.107,3,wall
67,1778237073.14,3,wall
67,1778237073.239,3,wall
67,1778237073.322,3,wall
67,1778237073.372,3,wall
67,1778237073.423,3,wall
67,1778237073.538,3,wall
67,1778237073.57,3,wall
67,1778237073.62,3,wall
68,1778237290.209,1,wall
68,1778237290.274,1,wall
68,1778237291.426,1,wall
68,1778237291.492,1,wall
68,1778237291.542,1,wall
68,1778237291.592,1,wall
68,1778237291.659,1,wall
68,1778237292.701,1,wall
68,1778237292.734,1,wall
68,1778237292.8,1,wall
68,1778237294.405,1,wall
68,1778237295.748,1,wall
68,1778237295.782,1,wall
68,1778237295.831,1,wall
68,1778237295.897,1,wall
68,1778237295.98,1,wall
68,1778237296.726,1,wall
68,1778237296.793,1,wall
68,1778237296.876,1,wall
68,1778237296.957,1,wall
68,1778237297.008,1,wall
68,1778237297.04,1,wall
68,1778237297.905,1,wall
68,1778237298.902,1,wall
68,1778237300.306,1,wall
68,1778237300.339,1,wall
68,1778237302.372,1,wall
68,1778237302.437,1,wall
68,1778237302.486,1,wall
68,1778237302.52,1,wall
68,1778237302.637,1,wall
68,1778237302.67,1,wall
68,1778237302.704,1,wall
68,1778237302.887,1,wall
68,1778237302.986,1,wall
68,1778237303.019,1,wall
68,1778237303.712,1,wall
68,1778237304.39,1,wall
68,1778237304.785,1,obstacle
68,1778237305.431,1,wall
68,1778237307.112,1,wall
68,1778237307.228,1,wall
68,1778237307.26,1,wall
68,1778237307.294,1,wall
68,1778237307.36,1,wall
68,1778237307.456,1,wall
68,1778237307.505,1,wall
68,1778237307.573,1,wall
68,1778237307.638,1,wall
68,1778237307.72,1,wall
68,1778237307.786,1,wall
68,1778237307.819,1,wall
68,1778237307.868,1,wall
68,1778237307.918,1,wall
68,1778237308.99,1,wall
68,1778237309.039,1,wall
68,1778237309.073,1,wall
68,1778237309.155,1,wall
68,1778237309.239,1,wall
68,1778237309.323,1,wall
68,1778237309.439,1,wall
68,1778237309.505,1,wall
68,1778237309.57,1,wall
68,1778237309.637,1,wall
68,1778237309.704,1,wall
68,1778237310.43,1,wall
68,1778237310.48,1,wall
68,1778237310.594,1,wall
68,1778237311.637,2,wall
68,1778237312.875,2,wall
68,1778237313.501,2,wall
68,1778237313.534,2,wall
68,1778237313.568,2,wall
68,1778237314.556,2,wall
68,1778237314.689,2,wall
68,1778237314.738,2,wall
68,1778237314.788,2,wall
68,1778237314.837,2,wall
68,1778237314.885,2,wall
68,1778237314.951,2,wall
68,1778237314.984,2,wall
68,1778237315.034,2,wall
68,1778237315.101,2,wall
68,1778237315.134,2,wall
68,1778237315.167,2,wall
68,1778237315.2,2,wall
68,1778237315.249,2,wall
68,1778237315.282,2,wall
68,1778237315.315,2,wall
68,1778237315.365,2,wall
68,1778237315.415,2,wall
68,1778237315.448,2,wall
68,1778237315.815,2,wall
68,1778237316.315,2,wall
68,1778237316.365,2,wall
68,1778237316.449,2,wall
68,1778237316.582,2,wall
68,1778237316.798,2,wall
68,1778237317.544,2,wall
68,1778237317.724,2,wall
68,1778237318.781,2,wall
68,1778237318.83,2,wall
68,1778237318.897,2,wall
68,1778237318.947,2,wall
68,1778237319.014,2,wall
68,1778237319.081,2,wall
68,1778237319.13,2,wall
68,1778237320.233,2,wall
68,1778237321.224,2,wall
68,1778237322.913,2,wall
68,1778237322.979,2,wall
68,1778237323.077,2,wall
68,1778237323.109,2,wall
68,1778237323.175,2,wall
68,1778237323.242,2,wall
68,1778237324.696,2,wall
68,1778237324.779,2,wall
68,1778237325.69,2,wall
68,1778237327.474,2,wall
68,1778237328.816,2,wall
68,1778237328.849,2,wall
68,1778237329.096,2,wall
68,1778237329.212,2,wall
68,1778237329.311,2,wall
68,1778237329.359,2,wall
68,1778237329.392,2,wall
68,1778237329.425,2,wall
68,1778237330.313,2,wall
68,1778237330.412,2,wall
68,1778237330.445,2,wall
68,1778237330.478,2,wall
68,1778237330.51,2,wall
68,1778237330.543,2,wall
68,1778237330.626,2,wall
68,1778237330.674,2,wall
68,1778237330.724,2,wall
68,1778237330.757,2,wall
68,1778237330.823,2,wall
68,1778237330.856,2,wall
68,1778237330.922,2,wall
68,1778237331.004,2,wall
68,1778237331.037,2,wall
68,1778237331.502,2,wall
68,1778237332.095,2,wall
68,1778237332.722,2,obstacle
68,1778237333.398,2,wall
68,1778237335.383,2,wall
68,1778237335.415,2,wall
68,1778237336.968,2,wall
68,1778237337.034,2,wall
68,1778237337.332,2,wall
68,1778237338.928,3,wall
68,1778237338.962,3,wall
68,1778237339.669,3,wall
68,1778237339.904,3,wall
68,1778237341.836,3,wall
68,1778237341.919,3,wall
68,1778237341.984,3,wall
68,1778237342.051,3,wall
68,1778237342.614,3,wall
68,1778237342.678,3,wall
68,1778237342.876,3,wall
68,1778237344.243,3,wall
68,1778237344.342,3,wall
68,1778237345.151,3,wall
68,1778237345.185,3,wall
68,1778237345.218,3,wall
68,1778237345.251,3,wall
68,1778237345.316,3,wall
68,1778237345.366,3,wall
68,1778237346.27,3,wall
68,1778237346.303,3,wall
68,1778237347.295,3,wall
68,1778237348.022,3,wall
68,1778237348.799,3,wall
68,1778237348.965,3,wall
68,1778237350.64,3,wall
68,1778237350.723,3,wall
68,1778237350.774,3,wall
68,1778237350.839,3,wall
68,1778237351.003,3,wall
68,1778237351.187,3,wall
68,1778237351.22,3,wall
68,1778237351.287,3,wall
68,1778237351.32,3,wall
68,1778237351.353,3,wall
68,1778237351.386,3,wall
68,1778237351.501,3,wall
68,1778237351.534,3,wall
68,1778237353.005,3,wall
68,1778237353.568,3,obstacle
68,1778237354.215,3,wall
68,1778237357.549,3,wall
68,1778237357.632,3,wall
68,1778237357.681,3,wall
68,1778237358.337,3,wall
68,1778237358.387,3,wall
68,1778237358.436,3,wall
69,1778240306.189,1,wall
69,1778240306.303,1,wall
69,1778240308.825,1,wall
69,1778240308.875,1,wall
69,1778240308.926,1,wall
69,1778240308.958,1,wall
69,1778240308.991,1,wall
69,1778240309.056,1,wall
69,1778240310.074,1,wall
69,1778240310.14,1,wall
69,1778240311.448,1,wall
69,1778240311.515,1,wall
69,1778240311.549,1,wall
69,1778240311.598,1,wall
69,1778240311.63,1,wall
69,1778240311.681,1,wall
69,1778240312.192,1,wall
69,1778240312.226,1,wall
69,1778240312.275,1,wall
69,1778240312.324,1,wall
69,1778240312.407,1,wall
69,1778240312.472,1,wall
69,1778240312.555,1,wall
69,1778240312.933,1,wall
69,1778240313.097,1,wall
69,1778240313.163,1,wall
69,1778240313.196,1,wall
69,1778240313.262,1,wall
69,1778240313.313,1,wall
69,1778240313.362,1,wall
69,1778240313.428,1,wall
69,1778240313.477,1,wall
69,1778240314.182,1,wall
69,1778240314.215,1,wall
69,1778240315.274,1,wall
69,1778240316.316,1,wall
69,1778240316.482,1,wall
69,1778240316.995,1,wall
69,1778240317.028,1,wall
69,1778240317.142,1,wall
69,1778240317.209,1,wall
69,1778240317.243,1,wall
69,1778240317.293,1,wall
69,1778240317.393,1,wall
69,1778240317.426,1,wall
69,1778240317.475,1,wall
69,1778240318.436,1,wall
69,1778240318.47,1,wall
69,1778240319.064,1,wall
69,1778240319.164,1,wall
69,1778240319.248,1,wall
69,1778240319.28,1,wall
69,1778240319.314,1,wall
69,1778240319.363,1,wall
69,1778240319.444,1,wall
69,1778240319.478,1,wall
69,1778240320.842,1,wall
69,1778240321.569,1,obstacle
69,1778240322.194,1,wall
69,1778240324.103,1,wall
69,1778240324.168,1,wall
69,1778240325.233,1,wall
69,1778240326.057,1,wall
69,1778240326.09,1,wall
69,1778240326.139,1,wall
69,1778240327.675,2,wall
69,1778240327.741,2,wall
69,1778240327.774,2,wall
69,1778240327.839,2,wall
69,1778240327.904,2,wall
69,1778240327.969,2,wall
69,1778240328.035,2,wall
69,1778240328.084,2,wall
69,1778240328.166,2,wall
69,1778240328.263,2,wall
69,1778240329.088,2,wall
69,1778240329.222,2,wall
69,1778240329.702,2,wall
69,1778240329.736,2,wall
69,1778240331.952,2,wall
69,1778240331.985,2,wall
69,1778240332.416,2,wall
69,1778240332.53,2,wall
69,1778240334.42,2,wall
69,1778240334.537,2,wall
69,1778240334.638,2,wall
69,1778240335.848,2,wall
69,1778240338.089,2,wall
69,1778240338.484,2,wall
69,1778240338.635,2,wall
69,1778240338.832,2,wall
69,1778240338.916,2,wall
69,1778240338.948,2,wall
69,1778240338.982,2,wall
69,1778240340.401,2,wall
69,1778240340.467,2,wall
69,1778240340.717,2,wall
69,1778240340.817,2,wall
69,1778240340.964,2,wall
69,1778240341.063,2,wall
69,1778240341.179,2,wall
69,1778240342.137,2,wall
69,1778240342.335,2,wall
69,1778240342.434,2,wall
69,1778240342.516,2,wall
69,1778240342.699,2,wall
69,1778240342.732,2,wall
69,1778240342.815,2,wall
69,1778240342.881,2,wall
69,1778240342.93,2,wall
69,1778240342.963,2,wall
69,1778240342.995,2,wall
69,1778240343.028,2,wall
69,1778240343.078,2,wall
69,1778240343.145,2,wall
69,1778240343.935,2,wall
69,1778240345.576,2,wall
69,1778240345.643,2,wall
69,1778240347.279,2,wall
69,1778240347.706,2,wall
69,1778240349.108,3,wall
69,1778240349.226,3,wall
69,1778240349.34,3,wall
69,1778240350.052,3,wall
69,1778240350.102,3,wall
69,1778240350.529,3,wall
69,1778240351.962,3,wall
69,1778240352.243,3,wall
69,1778240352.325,3,wall
69,1778240353.579,3,wall
69,1778240353.76,3,wall
69,1778240353.793,3,wall
69,1778240353.859,3,wall
69,1778240353.992,3,wall
69,1778240354.026,3,wall
69,1778240354.655,3,wall
69,1778240355.797,3,wall
69,1778240355.83,3,wall
69,1778240355.863,3,wall
69,1778240355.896,3,wall
69,1778240356.791,3,wall
69,1778240356.841,3,wall
69,1778240356.873,3,wall
69,1778240356.939,3,wall
69,1778240358.016,3,wall
69,1778240358.13,3,wall
69,1778240359.917,3,wall
69,1778240359.984,3,wall
69,1778240360.05,3,wall
69,1778240360.099,3,wall
69,1778240360.148,3,wall
69,1778240360.231,3,wall
69,1778240360.28,3,wall
69,1778240361.119,3,wall
69,1778240361.234,3,wall
69,1778240361.267,3,wall
69,1778240361.846,3,wall
69,1778240362.637,3,wall
69,1778240362.686,3,wall
69,1778240362.768,3,wall
69,1778240362.851,3,wall
69,1778240362.884,3,wall
69,1778240362.934,3,wall
69,1778240362.968,3,wall
69,1778240363.001,3,wall
69,1778240363.084,3,wall
69,1778240363.118,3,wall
69,1778240363.15,3,wall
69,1778240363.217,3,wall
69,1778240363.329,3,wall
69,1778240364.765,3,wall
69,1778240365.311,3,obstacle
69,1778240365.626,3,wall
69,1778240368.217,3,wall
69,1778240369.509,3,wall
69,1778240369.739,3,wall
69,1778240370.581,3,wall
69,1778240370.614,3,wall
69,1778240370.665,3,wall
69,1778240370.699,3,wall
69,1778240370.748,3,wall
70,1778240948.747,1,wall
70,1778240949.648,1,wall
70,1778240949.75,1,wall
70,1778240949.949,1,wall
70,1778240950.047,1,wall
70,1778240950.147,1,wall
70,1778240950.229,1,wall
70,1778240952.826,1,wall
70,1778240954.241,1,wall
70,1778240954.275,1,wall
70,1778240954.309,1,wall
70,1778240954.341,1,wall
70,1778240954.39,1,wall
70,1778240954.424,1,wall
70,1778240954.54,1,wall
70,1778240955.02,1,wall
70,1778240955.119,1,wall
70,1778240955.166,1,wall
70,1778240955.449,1,wall
70,1778240955.513,1,wall
70,1778240956.226,1,wall
70,1778240956.602,1,wall
70,1778240957.181,1,wall
70,1778240957.246,1,wall
70,1778240958.138,1,wall
70,1778240958.321,1,wall
70,1778240958.368,1,wall
70,1778240958.402,1,wall
70,1778240958.436,1,wall
70,1778240958.538,1,wall
70,1778240959.598,1,wall
70,1778240959.717,1,wall
70,1778240961.546,1,wall
70,1778240961.644,1,wall
70,1778240961.71,1,wall
70,1778240961.776,1,wall
70,1778240961.826,1,wall
70,1778240961.908,1,wall
70,1778240961.941,1,wall
70,1778240962.006,1,wall
70,1778240962.089,1,wall
70,1778240962.122,1,wall
70,1778240962.19,1,wall
70,1778240962.273,1,wall
70,1778240962.305,1,wall
70,1778240963.903,1,obstacle
70,1778240964.321,1,wall
70,1778240964.47,1,wall
70,1778240964.521,1,wall
70,1778240964.655,1,wall
70,1778240965.596,1,wall
70,1778240965.873,1,wall
70,1778240966.056,1,wall
70,1778240966.088,1,wall
70,1778240966.122,1,wall
70,1778240966.155,1,wall
70,1778240966.189,1,wall
70,1778240966.223,1,wall
70,1778240966.271,1,wall
70,1778240966.306,1,wall
70,1778240967.247,1,wall
70,1778240967.36,1,wall
70,1778240968.616,1,wall
70,1778240969.293,1,wall
70,1778240969.326,1,wall
70,1778240970.227,1,wall
70,1778240971.388,2,wall
70,1778240972.364,2,wall
70,1778240972.414,2,wall
70,1778240972.548,2,wall
70,1778240972.926,2,wall
70,1778240974.521,2,wall
70,1778240974.653,2,wall
70,1778240974.687,2,wall
70,1778240974.72,2,wall
70,1778240974.786,2,wall
70,1778240975.651,2,wall
70,1778240975.92,2,wall
70,1778240978.027,2,wall
70,1778240978.11,2,wall
70,1778240978.194,2,wall
70,1778240978.277,2,wall
70,1778240978.309,2,wall
70,1778240978.361,2,wall
70,1778240978.393,2,wall
70,1778240979.346,2,wall
70,1778240980.177,2,wall
70,1778240983.442,2,wall
70,1778240983.476,2,wall
70,1778240985.119,2,wall
70,1778240985.183,2,wall
70,1778240985.217,2,wall
70,1778240985.266,2,wall
70,1778240985.843,2,wall
70,1778240986.362,2,obstacle
70,1778240990.104,2,wall
70,1778240990.205,2,wall
70,1778240990.256,2,wall
70,1778240990.29,2,wall
70,1778240990.341,2,wall
70,1778240990.375,2,wall
70,1778240990.659,2,wall
70,1778240990.795,2,wall
70,1778240990.863,2,wall
70,1778240990.898,2,wall
70,1778240990.947,2,wall
70,1778240992.47,3,wall
70,1778240993.43,3,wall
70,1778240994.796,3,wall
70,1778240994.946,3,wall
70,1778240994.978,3,wall
70,1778240995.075,3,wall
70,1778240996.792,3,wall
70,1778240997.394,3,wall
70,1778240997.476,3,wall
70,1778240997.525,3,wall
70,1778240997.558,3,wall
70,1778240998.201,3,wall
70,1778240999.136,3,wall
70,1778240999.184,3,wall
70,1778240999.286,3,wall
70,1778240999.35,3,wall
70,1778240999.385,3,wall
70,1778240999.416,3,wall
70,1778240999.517,3,wall
70,1778241000.255,3,wall
70,1778241000.354,3,wall
70,1778241000.951,3,wall
70,1778241001.052,3,wall
70,1778241001.12,3,wall
70,1778241001.221,3,wall
70,1778241002.255,3,wall
70,1778241004.21,3,wall
70,1778241004.358,3,wall
70,1778241005.022,3,wall
70,1778241005.056,3,wall
70,1778241005.106,3,wall
70,1778241005.174,3,wall
70,1778241005.473,3,wall
70,1778241005.556,3,wall
70,1778241006.255,3,wall
70,1778241006.371,3,wall
70,1778241006.404,3,wall
70,1778241006.469,3,wall
70,1778241006.553,3,wall
70,1778241006.671,3,wall
70,1778241008.136,3,wall
70,1778241008.807,3,obstacle
70,1778241009.462,3,wall
70,1778241011.538,3,wall
70,1778241011.682,3,wall
70,1778241011.73,3,wall
70,1778241011.779,3,wall
70,1778241012.338,3,wall
70,1778241012.44,3,wall
70,1778241013.591,3,wall
70,1778241013.623,3,wall
70,1778241013.709,3,wall
70,1778241013.808,3,wall
70,1778241013.842,3,wall
70,1778241013.927,3,wall
70,1778241013.96,3,wall
70,1778241014.027,3,wall
70,1778241014.144,3,wall
70,1778241014.228,3,wall
70,1778241014.329,3,wall
70,1778241014.457,3,wall
70,1778241014.489,3,wall
70,1778241014.537,3,wall
70,1778240948.747,1,wall
70,1778240949.648,1,wall
70,1778240949.75,1,wall
70,1778240949.949,1,wall
70,1778240950.047,1,wall
70,1778240950.147,1,wall
70,1778240950.229,1,wall
70,1778240952.826,1,wall
70,1778240954.241,1,wall
70,1778240954.275,1,wall
70,1778240954.309,1,wall
70,1778240954.341,1,wall
70,1778240954.39,1,wall
70,1778240954.424,1,wall
70,1778240954.54,1,wall
70,1778240955.02,1,wall
70,1778240955.119,1,wall
70,1778240955.166,1,wall
70,1778240955.449,1,wall
70,1778240955.513,1,wall
70,1778240956.226,1,wall
70,1778240956.602,1,wall
70,1778240957.181,1,wall
70,1778240957.246,1,wall
70,1778240958.138,1,wall
70,1778240958.321,1,wall
70,1778240958.368,1,wall
70,1778240958.402,1,wall
70,1778240958.436,1,wall
70,1778240958.538,1,wall
70,1778240959.598,1,wall
70,1778240959.717,1,wall
70,1778240961.546,1,wall
70,1778240961.644,1,wall
70,1778240961.71,1,wall
70,1778240961.776,1,wall
70,1778240961.826,1,wall
70,1778240961.908,1,wall
70,1778240961.941,1,wall
70,1778240962.006,1,wall
70,1778240962.089,1,wall
70,1778240962.122,1,wall
70,1778240962.19,1,wall
70,1778240962.273,1,wall
70,1778240962.305,1,wall
70,1778240963.903,1,obstacle
70,1778240964.321,1,wall
70,1778240964.47,1,wall
70,1778240964.521,1,wall
70,1778240964.655,1,wall
70,1778240965.596,1,wall
70,1778240965.873,1,wall
70,1778240966.056,1,wall
70,1778240966.088,1,wall
70,1778240966.122,1,wall
70,1778240966.155,1,wall
70,1778240966.189,1,wall
70,1778240966.223,1,wall
70,1778240966.271,1,wall
70,1778240966.306,1,wall
70,1778240967.247,1,wall
70,1778240967.36,1,wall
70,1778240968.616,1,wall
70,1778240969.293,1,wall
70,1778240969.326,1,wall
70,1778240970.227,1,wall
70,1778240971.388,2,wall
70,1778240972.364,2,wall
70,1778240972.414,2,wall
70,1778240972.548,2,wall
70,1778240972.926,2,wall
70,1778240974.521,2,wall
70,1778240974.653,2,wall
70,1778240974.687,2,wall
70,1778240974.72,2,wall
70,1778240974.786,2,wall
70,1778240975.651,2,wall
70,1778240975.92,2,wall
70,1778240978.027,2,wall
70,1778240978.11,2,wall
70,1778240978.194,2,wall
70,1778240978.277,2,wall
70,1778240978.309,2,wall
70,1778240978.361,2,wall
70,1778240978.393,2,wall
70,1778240979.346,2,wall
70,1778240980.177,2,wall
70,1778240983.442,2,wall
70,1778240983.476,2,wall
70,1778240985.119,2,wall
70,1778240985.183,2,wall
70,1778240985.217,2,wall
70,1778240985.266,2,wall
70,1778240985.843,2,wall
70,1778240986.362,2,obstacle
70,1778240990.104,2,wall
70,1778240990.205,2,wall
70,1778240990.256,2,wall
70,1778240990.29,2,wall
70,1778240990.341,2,wall
70,1778240990.375,2,wall
70,1778240990.659,2,wall
70,1778240990.795,2,wall
70,1778240990.863,2,wall
70,1778240990.898,2,wall
70,1778240990.947,2,wall
70,1778240992.47,3,wall
70,1778240993.43,3,wall
70,1778240994.796,3,wall
70,1778240994.946,3,wall
70,1778240994.978,3,wall
70,1778240995.075,3,wall
70,1778240996.792,3,wall
70,1778240997.394,3,wall
70,1778240997.476,3,wall
70,1778240997.525,3,wall
70,1778240997.558,3,wall
70,1778240998.201,3,wall
70,1778240999.136,3,wall
70,1778240999.184,3,wall
70,1778240999.286,3,wall
70,1778240999.35,3,wall
70,1778240999.385,3,wall
70,1778240999.416,3,wall
70,1778240999.517,3,wall
70,1778241000.255,3,wall
70,1778241000.354,3,wall
70,1778241000.951,3,wall
70,1778241001.052,3,wall
70,1778241001.12,3,wall
70,1778241001.221,3,wall
70,1778241002.255,3,wall
70,1778241004.21,3,wall
70,1778241004.358,3,wall
70,1778241005.022,3,wall
70,1778241005.056,3,wall
70,1778241005.106,3,wall
70,1778241005.174,3,wall
70,1778241005.473,3,wall
70,1778241005.556,3,wall
70,1778241006.255,3,wall
70,1778241006.371,3,wall
70,1778241006.404,3,wall
70,1778241006.469,3,wall
70,1778241006.553,3,wall
70,1778241006.671,3,wall
70,1778241008.136,3,wall
70,1778241008.807,3,obstacle
70,1778241009.462,3,wall
70,1778241011.538,3,wall
70,1778241011.682,3,wall
70,1778241011.73,3,wall
70,1778241011.779,3,wall
70,1778241012.338,3,wall
70,1778241012.44,3,wall
70,1778241013.591,3,wall
70,1778241013.623,3,wall
70,1778241013.709,3,wall
70,1778241013.808,3,wall
70,1778241013.842,3,wall
70,1778241013.927,3,wall
70,1778241013.96,3,wall
70,1778241014.027,3,wall
70,1778241014.144,3,wall
70,1778241014.228,3,wall
70,1778241014.329,3,wall
70,1778241014.457,3,wall
70,1778241014.489,3,wall
70,1778241014.537,3,wall
71,1778241037.52,1,wall
71,1778241037.749,1,wall
71,1778241038.553,1,wall
71,1778241039.792,1,wall
71,1778241041.751,1,wall
71,1778241041.903,1,wall
71,1778241043.89,1,wall
71,1778241043.94,1,wall
71,1778241044.023,1,wall
71,1778241044.057,1,wall
71,1778241045.272,1,wall
71,1778241046.227,1,wall
71,1778241050.061,1,wall
71,1778241050.11,1,wall
71,1778241050.144,1,wall
71,1778241050.178,1,wall
71,1778241050.212,1,wall
71,1778241050.244,1,wall
71,1778241050.276,1,wall
71,1778241050.324,1,wall
71,1778241050.375,1,wall
71,1778241050.407,1,wall
71,1778241051.781,1,wall
71,1778241051.967,1,wall
71,1778241052.511,1,obstacle
71,1778241053.274,1,wall
71,1778241053.388,1,wall
71,1778241053.487,1,wall
71,1778241053.618,1,wall
71,1778241053.752,1,wall
71,1778241055.396,1,wall
71,1778241055.462,1,wall
71,1778241055.528,1,wall
71,1778241055.593,1,wall
71,1778241055.673,1,wall
71,1778241055.705,1,wall
71,1778241055.754,1,wall
71,1778241055.904,1,wall
71,1778241055.971,1,wall
71,1778241056.019,1,wall
71,1778241056.052,1,wall
